naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4,cap_labor_ratio,non_prod_workers,labor_productivity,revenue_per_worker,naics_title,match_level,short_title,short_label,full_label,Industry,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp
332991,2015,22.5,1161.8,18.9,36.9,853.8,6913.5,2920.5,3994.0,159.1,1209.1,128.9,4749.9,3385.9,1364.0,1.055999994,0.991999984,1.008000016,1.018000007,-0.032000002,0.989000022,-0.032000002,0.989000022,211.10666666666665,3.6000000000000014,177.51111111111112,307.26666666666665,Ball and Roller Bearing Manufacturing,exact,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
332991,2016,22.1,1174.5,18.6,36.8,875.2,6481.8,2807.7,3644.6,171.0,1162.7,125.2,4620.9,3295.2,1325.7,1.055999994,0.981000006,1.006000042,1.0,-0.039999999,0.949999988,-0.039999999,0.949999988,209.09049773755652,3.5,164.91402714932124,293.29411764705884,Ball and Roller Bearing Manufacturing,exact,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
332991,2017,19.6,1084.2,16.0,30.6,762.0,6114.3,2369.3,3840.0,154.0,1247.9,110.9,,,,1.065999985,1.008999944,,1.11500001,,,,,,3.6000000000000014,195.91836734693877,311.9540816326531,Ball and Roller Bearing Manufacturing,exact,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
332991,2018,20.9,1148.6,17.3,32.9,850.8,6457.1,2754.6,3815.6,,1423.6,122.2,,,,1.101999998,1.050999999,,1.138000011,,,,,,3.599999999999998,182.56459330143542,308.9521531100479,Ball and Roller Bearing Manufacturing,exact,Ball & Roller Bearing Mfg,332991 | Ball & Roller Bearing Mfg,332991 - Ball and Roller Bearing Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
332992,2015,10.5,667.7,8.2,16.8,445.2,3943.1,1871.6,2134.2,55.1,638.8,38.0,774.4,554.2,220.2,1.090000033,0.99000001,1.014000058,1.069000006,-0.122000001,0.81099999,-0.122000001,0.81099999,73.75238095238095,2.3000000000000007,203.25714285714284,375.5333333333333,Small Arms Ammunition Manufacturing,exact,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
332992,2016,11.8,673.9,8.9,18.3,434.6,4084.1,1711.2,2460.0,101.6,725.5,36.5,787.9,570.5,217.5,1.105999947,0.977999985,1.011000037,0.962000012,0.025,0.83099997,0.025,0.83099997,66.77118644067797,2.9000000000000004,208.47457627118644,346.11016949152537,Small Arms Ammunition Manufacturing,exact,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
332992,2017,12.0,667.2,9.9,20.8,528.6,4117.7,1652.4,2479.1,120.1,788.0,52.0,,,,1.100999951,1.00999999,,1.07099998,,,,,,2.0999999999999996,206.59166666666667,343.14166666666665,Small Arms Ammunition Manufacturing,exact,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
332992,2018,11.9,656.0,10.3,21.1,522.9,3960.3,1660.0,2293.4,,779.4,37.7,,,,1.133999944,1.042999983,,1.095000029,,,,,,1.5999999999999996,192.72268907563026,332.7983193277311,Small Arms Ammunition Manufacturing,exact,Small Arms Ammunition Mfg,332992 | Small Arms Ammunition Mfg,332992 - Small Arms Ammunition Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
332993,2015,9.1,718.3,3.5,7.3,166.5,2519.6,887.8,1712.6,21.7,352.3,35.0,710.3,351.1,359.3,1.046000004,0.99000001,1.021000028,0.910000026,-0.021,0.874000013,-0.021,0.874000013,78.05494505494505,5.6,188.1978021978022,276.8791208791209,Ammunition (except Small Arms) Manufacturing,exact,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
332993,2016,12.6,1025.0,3.8,7.7,186.5,3217.6,856.1,2331.7,11.8,490.5,36.5,686.3,336.5,349.7,1.062000036,0.977999985,1.031999946,0.917999983,0.138999999,1.003999949,0.138999999,1.003999949,54.46825396825397,8.8,185.05555555555554,255.36507936507937,Ammunition (except Small Arms) Manufacturing,exact,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
332993,2017,12.0,989.2,4.8,8.9,301.5,2855.7,526.5,2278.3,19.4,179.8,21.9,,,,1.072000027,1.00999999,,1.021000028,,,,,,7.2,189.85833333333335,237.975,Ammunition (except Small Arms) Manufacturing,exact,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
332993,2018,12.4,985.0,5.1,10.0,301.8,3214.3,630.6,2523.6,,161.5,47.2,,,,1.065999985,1.042999983,,1.039000034,,,,,,7.300000000000001,203.51612903225805,259.2177419354839,Ammunition (except Small Arms) Manufacturing,exact,Ammunition (except Small Arms) Mfg,332993 | Ammunition (except Small Arms) Mfg,332993 - Ammunition (except Small Arms) Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
332994,2015,16.3,979.2,10.8,20.8,506.2,5989.7,2584.7,3347.5,158.6,1349.6,49.9,2366.6,1552.6,814.0,1.039000034,0.99000001,1.008999944,0.878000021,-0.024,0.865999997,-0.024,0.86500001,145.19018404907973,5.5,205.3680981595092,367.46625766871165,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,"Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
332994,2016,17.4,1117.7,11.9,24.1,580.0,7412.3,3169.0,4512.5,197.2,1727.3,53.2,2409.8,1605.5,804.3,1.039999962,0.977999985,1.006000042,0.848999977,0.098999999,0.95599997,0.098999999,0.95599997,138.49425287356323,5.499999999999998,259.3390804597701,425.99425287356325,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,"Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
332994,2017,18.4,1149.2,12.8,25.2,633.8,6283.0,2576.3,3758.8,215.1,1719.3,55.3,,,,1.052000046,1.00999999,,0.944000006,,,,,,5.599999999999998,204.2826086956522,341.46739130434787,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,"Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
332994,2018,18.3,1177.1,12.5,25.4,621.5,6501.9,2727.5,3808.1,,1696.2,47.8,,,,1.059000015,1.042999983,,0.961000025,,,,,,5.800000000000001,208.09289617486337,355.2950819672131,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",exact,"Small Arms, Ordnance, & Ordnance Acce...","332994 | Small Arms, Ordnance, & Ordnance Acce...","332994 - Small Arms, Ordnance, and Ordnance Accessories Manufacturing",Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
332996,2015,29.1,1599.3,22.3,48.3,1025.3,7586.6,3793.9,3774.7,278.7,1618.5,78.7,2474.0,1758.0,716.0,1.027999997,0.924000025,1.019000053,0.964999974,-0.071000002,0.856999993,-0.071000002,0.856999993,85.01718213058419,6.800000000000001,129.7147766323024,260.7079037800687,Fabricated Pipe and Pipe Fitting Manufacturing,exact,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
332996,2016,26.6,1467.1,19.9,41.5,940.0,5877.6,2836.3,2956.2,193.9,1299.0,64.2,2563.8,1836.9,726.9,1.018000007,0.894999981,1.018000007,0.925000012,-0.104999997,0.772000015,-0.104999997,0.772000015,96.38345864661655,6.700000000000003,111.13533834586465,220.9624060150376,Fabricated Pipe and Pipe Fitting Manufacturing,exact,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
332996,2017,26.6,1507.4,20.3,40.3,983.6,6250.8,2655.1,3561.9,160.1,1171.6,63.8,,,,1.026000023,0.954999983,,1.029999971,,,,,,6.300000000000001,133.906015037594,234.99248120300751,Fabricated Pipe and Pipe Fitting Manufacturing,exact,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
332996,2018,27.7,1614.8,21.5,44.2,1068.1,6938.3,2996.6,4043.1,,1340.0,63.4,,,,1.065999985,1.024000049,,1.049999952,,,,,,6.199999999999999,145.96028880866427,250.48014440433215,Fabricated Pipe and Pipe Fitting Manufacturing,exact,Fab Pipe & Pipe Fitting Mfg,332996 | Fab Pipe & Pipe Fitting Mfg,332996 - Fabricated Pipe and Pipe Fitting Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
332999,2015,72.0,3551.4,53.5,110.3,2183.4,15715.2,6985.6,8716.2,497.4,2152.7,198.8,6090.3,4323.0,1767.3,1.016000032,0.949000001,1.014000058,1.032999992,-0.017000001,1.0,-0.017000001,1.0,84.5875,18.5,121.05833333333334,218.26666666666668,All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
332999,2016,70.9,3537.4,52.2,106.7,2168.2,15562.1,6790.1,8721.5,474.6,2096.0,198.0,6165.0,4405.0,1760.0,1.001999974,0.925000012,1.011999965,1.006000042,0.005,1.004999995,0.005,1.004999995,86.95345557122707,18.700000000000003,123.01128349788434,219.49365303244005,All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
332999,2017,63.8,3234.1,49.6,94.2,2095.0,13787.2,6112.0,7621.9,471.4,1947.6,180.4,,,,1.016000032,0.976999998,,1.118999958,,,,,,14.199999999999996,119.46551724137932,216.10031347962385,All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
332999,2018,66.4,3443.1,50.5,94.2,2178.0,15555.3,6681.8,8842.2,,2182.9,192.5,,,,1.050999999,1.039000034,,1.141000032,,,,,,15.900000000000006,133.1656626506024,234.26656626506022,All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
333111,2015,60.0,3187.1,41.2,76.1,1757.1,30645.6,15751.4,14806.4,673.2,3620.2,166.2,9812.0,7194.3,2617.7,1.041000009,0.986000001,1.014000058,0.947000027,-0.194000006,0.907999992,-0.194000006,0.907999992,163.53333333333333,18.799999999999997,246.77333333333334,510.76,Farm Machinery and Equipment Manufacturing,exact,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
333111,2016,54.1,3036.8,36.9,68.2,1580.7,23570.7,13371.4,10218.2,470.6,3472.2,142.1,9939.1,7324.9,2614.2,1.049999952,0.973999977,1.018000007,0.930999994,-0.182999998,0.757000029,-0.182999998,0.757000029,183.71719038817005,17.200000000000003,188.8761552680222,435.68761552680223,Farm Machinery and Equipment Manufacturing,exact,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
333111,2017,61.1,3209.9,38.4,72.9,1766.5,24778.8,13593.1,11121.3,1153.9,3547.4,147.9,,,,1.059999943,1.001000047,,1.039000034,,,,,,22.700000000000003,182.0180032733224,405.54500818330604,Farm Machinery and Equipment Manufacturing,exact,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
333111,2018,55.8,3299.5,38.6,72.3,1740.5,29384.6,16447.9,13255.8,,4165.5,178.8,,,,1.077000022,1.039000034,,1.065000057,,,,,,17.199999999999996,237.55913978494624,526.6057347670251,Farm Machinery and Equipment Manufacturing,exact,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
333112,2015,16.4,686.0,12.2,22.7,428.4,9136.8,5915.5,3176.2,228.4,1203.9,49.3,2653.3,2053.3,600.0,1.006999969,0.999000013,1.013000011,0.977999985,0.004,1.118000031,0.004,1.118000031,161.78658536585368,4.199999999999999,193.6707317073171,557.1219512195122,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
333112,2016,15.5,670.2,11.8,22.5,428.1,8316.2,5385.9,2770.0,161.8,1094.7,43.7,2715.5,2099.5,616.1,1.006999969,0.992999971,1.016000032,0.957000017,-0.039000001,1.075000048,-0.039000001,1.075000048,175.19354838709677,3.6999999999999993,178.70967741935485,536.5290322580646,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
333112,2017,16.9,625.0,13.1,25.0,429.6,7839.9,5398.3,2469.9,199.5,1078.6,39.4,,,,1.00999999,1.008000016,,1.067999959,,,,,,3.799999999999999,146.14792899408286,463.8994082840237,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
333112,2018,18.9,693.6,16.0,25.7,438.5,8023.9,5579.1,2513.4,,1396.6,40.0,,,,1.023000002,1.027999997,,1.093999982,,,,,,2.8999999999999986,132.984126984127,424.5449735449736,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,exact,Lawn & Garden Tractor & Home Lawn & G...,333112 | Lawn & Garden Tractor & Home Lawn & G...,333112 - Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
333120,2015,58.3,3319.9,38.3,75.0,1739.9,30667.6,17455.0,13014.6,552.7,5587.4,156.5,16132.6,12123.3,4009.3,1.041000009,0.987999976,1.014999986,0.987999976,-0.108000003,0.801999986,-0.108000003,0.801999986,276.7169811320755,20.0,223.2349914236707,526.0308747855918,Construction Machinery Manufacturing,exact,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
333120,2016,54.4,3187.2,34.4,65.7,1635.7,28275.7,15864.5,12027.4,470.4,5108.5,150.5,15882.5,11923.9,3958.6,1.049000025,0.975000024,1.01699996,0.913999975,-0.028999999,0.778999984,-0.028999999,0.778999984,291.9577205882353,20.0,221.09191176470588,519.7738970588235,Construction Machinery Manufacturing,exact,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
333120,2017,59.5,3383.9,40.6,75.5,1921.0,31300.8,16619.3,15311.6,627.6,5575.4,182.3,,,,1.054999948,1.003000021,,1.019999981,,,,,,18.9,257.33781512605043,526.0638655462185,Construction Machinery Manufacturing,exact,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
333120,2018,62.7,3855.1,42.9,78.8,2200.2,34588.8,19683.5,15472.9,,6482.4,213.5,,,,1.065000057,1.042999983,,1.044999957,,,,,,19.800000000000004,246.7767145135566,551.6555023923445,Construction Machinery Manufacturing,exact,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
333131,2015,11.9,770.2,7.1,13.5,364.4,3733.0,1822.7,1822.1,89.1,814.4,39.8,1316.4,821.6,494.8,1.031999946,0.972000003,1.014000058,0.921999991,-0.108999997,0.703000009,-0.108999997,0.703000009,110.6218487394958,4.800000000000001,153.1176470588235,313.69747899159665,Mining Machinery and Equipment Manufacturing,exact,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
333131,2016,11.4,735.2,6.3,11.8,337.6,3227.3,1739.5,1514.6,102.3,774.2,38.2,1318.3,831.3,486.9,1.037999988,0.957000017,1.011000037,0.944000006,-0.126000002,0.620000005,-0.126000002,0.620000005,115.64035087719297,5.1000000000000005,132.859649122807,283.0964912280702,Mining Machinery and Equipment Manufacturing,exact,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
333131,2017,14.5,844.5,9.8,18.7,463.9,4638.3,2404.6,2115.4,208.6,1260.7,50.1,,,,1.041000009,0.99000001,,1.052999973,,,,,,4.699999999999999,145.8896551724138,319.8827586206897,Mining Machinery and Equipment Manufacturing,exact,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
333131,2018,11.9,746.2,7.9,14.5,361.6,4020.9,2442.6,1740.6,,1242.2,61.4,,,,1.08099997,1.031000018,,1.078999996,,,,,,4.0,146.2689075630252,337.890756302521,Mining Machinery and Equipment Manufacturing,exact,Mining Mach & Equip Mfg,333131 | Mining Mach & Equip Mfg,333131 - Mining Machinery and Equipment Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
333132,2015,51.0,3260.4,32.2,62.5,1796.8,17967.7,10643.8,6193.8,472.7,5720.7,109.6,6210.6,4069.5,2141.1,1.02699995,0.972000003,1.01699996,0.938000023,-0.213,0.781000018,-0.213,0.781000018,121.7764705882353,18.799999999999997,121.44705882352942,352.3078431372549,Oil and Gas Field Machinery and Equipment Manufacturing,exact,Oil & Gas Field Mach & Equip Mfg,333132 | Oil & Gas Field Mach & Equip Mfg,333132 - Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
333132,2016,37.7,2470.0,21.2,42.1,1306.2,11915.6,6560.2,4236.9,312.8,4833.0,82.3,6316.3,4176.3,2140.1,1.019999981,0.957000017,1.021000028,0.864000022,-0.086999997,0.716000021,-0.086999997,0.716000021,167.54111405835542,16.500000000000004,112.38461538461537,316.06366047745354,Oil and Gas Field Machinery and Equipment Manufacturing,exact,Oil & Gas Field Mach & Equip Mfg,333132 | Oil & Gas Field Mach & Equip Mfg,333132 - Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
